Time,County,Sales,Type
2016-10,Morgan,621119.0,Recreational
2016-10,Ouray,,Medical
2016-10,Ouray,404670.0,Recreational
2016-10,Park,,Medical
2016-10,Park,304140.0,Recreational
2016-10,Pitkin,71227.0,Medical
2016-10,Pitkin,527278.0,Recreational
2016-10,Pueblo,645119.0,Medical
2016-10,Pueblo,2730719.0,Recreational
2016-10,Routt,205695.0,Medical
2016-10,Routt,665803.0,Recreational
2016-10,Saguache,,Recreational
2016-10,San Juan,,Recreational
2016-10,San Miguel,40475.0,Medical
2016-10,San Miguel,242681.0,Recreational
2016-10,Sedgwick,,Medical
2016-10,Sedgwick,,Recreational
2016-10,Summit,156993.0,Medical
2016-10,Summit,1235632.0,Recreational
2016-10,Teller,,Medical
2016-10,Weld,242582.0,Medical
2016-10,Weld,2535546.0,Recreational
2016-11,Adams,529977.0,Medical
2016-11,Adams,4396031.0,Recreational
2016-11,Alamosa,,Medical
2016-11,Arapahoe,1458869.0,Medical
2016-11,Arapahoe,8514717.0,Recreational
2016-11,Archuleta,,Medical
2016-11,Archuleta,,Recreational
2016-11,Boulder,2099029.0,Medical
2016-11,Boulder,5444937.0,Recreational
2016-11,Chaffee,,Medical
2016-11,Chaffee,308023.0,Recreational
2016-11,Clear Creek,70063.0,Medical
2016-11,Clear Creek,431209.0,Recreational
2016-11,Conejos,320078.0,Recreational
2016-11,Costilla,,Medical
2016-11,Costilla,228406.0,Recreational
2016-11,Denver,17182972.0,Medical
2016-11,Denver,26146211.0,Recreational
2016-11,Eagle,150334.0,Medical
2016-11,Eagle,886933.0,Recreational
2016-11,El Paso,8011818.0,Medical
2016-11,El Paso,,Recreational
2016-11,Fremont,,Medical
2016-11,Garfield,317199.0,Medical
2016-11,Garfield,1372095.0,Recreational
2016-11,Gilpin,,Medical
2016-11,Gilpin,187219.0,Recreational
2016-11,Grand,,Medical
2016-11,Grand,250357.0,Recreational
2016-11,Gunnison,,Medical
2016-11,Gunnison,390416.0,Recreational
2016-11,Huerfano,,Recreational
2016-11,Jefferson,1474361.0,Medical
2016-11,Jefferson,3935409.0,Recreational
2016-11,La Plata,339564.0,Medical
2016-11,La Plata,1718599.0,Recreational
2016-11,Lake,,Recreational
2016-11,Larimer,1211727.0,Medical
2016-11,Larimer,3964140.0,Recreational
2016-11,Las Animas,,Medical
2016-11,Las Animas,2305460.0,Recreational
2016-11,Mesa,,Medical
2016-11,Mesa,,Recreational
2016-11,Moffat,,Medical
2016-11,Montezuma,62866.0,Medical
2016-11,Montezuma,1212346.0,Recreational
2016-11,Montrose,,Medical
2016-11,Morgan,,Medical
2016-11,Morgan,558715.0,Recreational
2016-11,Ouray,,Medical
2016-11,Ouray,298217.0,Recreational
2016-11,Park,,Medical
2016-11,Park,277990.0,Recreational
2016-11,Pitkin,60322.0,Medical
2016-11,Pitkin,445008.0,Recreational
2016-11,Pueblo,659236.0,Medical
2016-11,Pueblo,2583047.0,Recreational
2016-11,Routt,168346.0,Medical
2016-11,Routt,593501.0,Recreational
2016-11,Saguache,,Recreational
2016-11,San Juan,,Recreational
2016-11,San Miguel,30453.0,Medical
2016-11,San Miguel,146596.0,Recreational
2016-11,Sedgwick,,Medical
2016-11,Sedgwick,,Recreational
2016-11,Summit,,Medical
2016-11,Summit,1314039.0,Recreational
2016-11,Teller,,Medical
2016-11,Weld,,Medical
2016-11,Weld,2417762.0,Recreational
2016-12,Adams,568391.0,Medical
2016-12,Adams,4593466.0,Recreational
2016-12,Alamosa,,Medical
2016-12,Arapahoe,1447994.0,Medical
2016-12,Arapahoe,9260969.0,Recreational
2016-12,Archuleta,,Medical
2016-12,Archuleta,,Recreational
2016-12,Boulder,2510721.0,Medical
2016-12,Boulder,5821440.0,Recreational
2016-12,Chaffee,,Medical
2016-12,Chaffee,351614.0,Recreational
2016-12,Clear Creek,61999.0,Medical
2016-12,Clear Creek,526729.0,Recreational
2016-12,Conejos,339375.0,Recreational
2016-12,Costilla,,Medical
2016-12,Costilla,223780.0,Recreational
2016-12,Denver,16064917.0,Medical
2016-12,Denver,27400081.0,Recreational
2016-12,Eagle,163815.0,Medical
2016-12,Eagle,1398924.0,Recreational
2016-12,El Paso,8417826.0,Medical
2016-12,El Paso,,Recreational
2016-12,Fremont,173405.0,Medical
2016-12,Garfield,322592.0,Medical
2016-12,Garfield,1451481.0,Recreational
2016-12,Gilpin,,Medical
2016-12,Gilpin,204163.0,Recreational
2016-12,Grand,,Medical
2016-12,Grand,390044.0,Recreational
2016-12,Gunnison,,Medical
2016-12,Gunnison,530400.0,Recreational
2016-12,Huerfano,,Recreational
2016-12,Jefferson,1545983.0,Medical
2016-12,Jefferson,4354956.0,Recreational
2016-12,La Plata,334003.0,Medical
2016-12,La Plata,2011310.0,Recreational
2016-12,Lake,182830.0,Recreational
2016-12,Larimer,1260854.0,Medical
2016-12,Larimer,4145435.0,Recreational
2016-12,Las Animas,,Medical
2016-12,Las Animas,2389493.0,Recreational
2016-12,Mesa,,Medical
2016-12,Mesa,,Recreational
2016-12,Moffat,,Medical
2016-12,Montezuma,,Medical
2016-12,Montezuma,1211288.0,Recreational
2016-12,Montrose,,Medical
2016-12,Morgan,,Medical
2016-12,Morgan,579314.0,Recreational
2016-12,Otero,,Medical
2016-12,Ouray,,Medical
2016-12,Ouray,334503.0,Recreational
2016-12,Park,,Medical
2016-12,Park,301869.0,Recreational
2016-12,Pitkin,70724.0,Medical
2016-12,Pitkin,1065431.0,Recreational
2016-12,Pueblo,637069.0,Medical
2016-12,Pueblo,2566125.0,Recreational
2016-12,Routt,188092.0,Medical
2016-12,Routt,789398.0,Recreational
2016-12,Saguache,,Recreational
2016-12,San Juan,,Recreational
2016-12,San Miguel,30626.0,Medical
2016-12,San Miguel,316572.0,Recreational
2016-12,Sedgwick,,Medical
2016-12,Sedgwick,,Recreational
2016-12,Summit,163465.0,Medical
2016-12,Summit,2203456.0,Recreational
2016-12,Teller,,Medical
2016-12,Weld,309108.0,Medical
2016-12,Weld,2486668.0,Recreational
2017-01,Adams,520138.0,Medical
2017-01,Adams,4192709.0,Recreational
2017-01,Alamosa,,Medical
2017-01,Arapahoe,1137598.0,Medical
2017-01,Arapahoe,8481055.0,Recreational
2017-01,Archuleta,,Medical
2017-01,Archuleta,,Recreational
2017-01,Boulder,1943678.0,Medical
2017-01,Boulder,5351831.0,Recreational
2017-01,Chaffee,,Medical
2017-01,Chaffee,316009.0,Recreational
2017-01,Clear Creek,52434.0,Medical
2017-01,Clear Creek,584198.0,Recreational
2017-01,Conejos,294331.0,Recreational
2017-01,Costilla,,Medical
2017-01,Costilla,214330.0,Recreational
2017-01,Denver,15275938.0,Medical
2017-01,Denver,25681498.0,Recreational
2017-01,Eagle,135334.0,Medical
2017-01,Eagle,1297711.0,Recreational
2017-01,El Paso,7656270.0,Medical
2017-01,El Paso,,Recreational
2017-01,Fremont,,Medical
2017-01,Garfield,308266.0,Medical
2017-01,Garfield,1373945.0,Recreational
2017-01,Gilpin,,Medical
2017-01,Gilpin,157003.0,Recreational
2017-01,Grand,,Medical
2017-01,Grand,378163.0,Recreational
2017-01,Gunnison,,Medical
2017-01,Gunnison,546542.0,Recreational
2017-01,Huerfano,,Recreational
2017-01,Jefferson,1370186.0,Medical
2017-01,Jefferson,4098431.0,Recreational
2017-01,La Plata,301119.0,Medical
2017-01,La Plata,1655168.0,Recreational
2017-01,Lake,188571.0,Recreational
2017-01,Larimer,1099359.0,Medical
2017-01,Larimer,3695944.0,Recreational
2017-01,Las Animas,,Medical
2017-01,Las Animas,2162976.0,Recreational
2017-01,Mesa,,Medical
2017-01,Mesa,,Recreational
2017-01,Moffat,,Medical
2017-01,Montezuma,55703.0,Medical
2017-01,Montezuma,1146208.0,Recreational
2017-01,Montrose,,Medical
2017-01,Morgan,,Medical
2017-01,Morgan,,Recreational
2017-01,Otero,,Medical
2017-01,Ouray,,Medical
2017-01,Ouray,326182.0,Recreational
2017-01,Park,,Medical
2017-01,Park,267804.0,Recreational
2017-01,Pitkin,66911.0,Medical
2017-01,Pitkin,1164037.0,Recreational
2017-01,Pueblo,515017.0,Medical
2017-01,Pueblo,2334107.0,Recreational
2017-01,Routt,186048.0,Medical
2017-01,Routt,938153.0,Recreational
2017-01,Saguache,,Recreational
2017-01,San Juan,,Recreational
2017-01,San Miguel,35319.0,Medical
2017-01,San Miguel,426586.0,Recreational
2017-01,Sedgwick,,Medical
2017-01,Sedgwick,,Recreational
2017-01,Summit,,Medical
2017-01,Summit,2678675.0,Recreational
2017-01,Teller,,Medical
2017-01,Weld,267811.0,Medical
2017-01,Weld,2382718.0,Recreational
2017-02,Adams,602151.0,Medical
2017-02,Adams,4117924.0,Recreational
2017-02,Alamosa,,Medical
2017-02,Arapahoe,1330979.0,Medical
2017-02,Arapahoe,8243087.0,Recreational
2017-02,Archuleta,,Medical
2017-02,Archuleta,498578.0,Recreational
2017-02,Boulder,1728022.0,Medical
2017-02,Boulder,5165008.0,Recreational
2017-02,Chaffee,,Medical
2017-02,Chaffee,311277.0,Recreational
2017-02,Clear Creek,59126.0,Medical
2017-02,Clear Creek,551247.0,Recreational
2017-02,Conejos,331768.0,Recreational
2017-02,Costilla,,Medical
2017-02,Costilla,214658.0,Recreational
2017-02,Denver,14300291.0,Medical
2017-02,Denver,25223748.0,Recreational
2017-02,Eagle,136357.0,Medical
2017-02,Eagle,1277562.0,Recreational
2017-02,El Paso,7876520.0,Medical
2017-02,El Paso,,Recreational
2017-02,Fremont,164115.0,Medical
2017-02,Garfield,274508.0,Medical
2017-02,Garfield,1492785.0,Recreational
2017-02,Gilpin,,Medical
2017-02,Gilpin,180512.0,Recreational
2017-02,Grand,,Medical
2017-02,Grand,366095.0,Recreational
2017-02,Gunnison,,Medical
2017-02,Gunnison,493440.0,Recreational
2017-02,Huerfano,,Recreational
2017-02,Jefferson,1519126.0,Medical
2017-02,Jefferson,3970982.0,Recreational
2017-02,La Plata,282052.0,Medical
2017-02,La Plata,1708769.0,Recreational
2017-02,Lake,187885.0,Recreational
2017-02,Larimer,1041868.0,Medical
2017-02,Larimer,3771110.0,Recreational
2017-02,Las Animas,31212.0,Medical
2017-02,Las Animas,2558480.0,Recreational
2017-02,Mesa,,Medical
2017-02,Mesa,,Recreational
2017-02,Moffat,,Medical
2017-02,Montezuma,57030.0,Medical
2017-02,Montezuma,1275430.0,Recreational
2017-02,Montrose,,Medical
2017-02,Morgan,,Medical
2017-02,Morgan,623494.0,Recreational
2017-02,Otero,,Medical
2017-02,Ouray,,Medical
2017-02,Ouray,331947.0,Recreational
2017-02,Park,,Medical
2017-02,Park,275968.0,Recreational
2017-02,Pitkin,64017.0,Medical
2017-02,Pitkin,1076901.0,Recreational
2017-02,Pueblo,562271.0,Medical
2017-02,Pueblo,2575500.0,Recreational
2017-02,Routt,161179.0,Medical
2017-02,Routt,912576.0,Recreational
2017-02,Saguache,,Recreational
2017-02,San Juan,,Recreational
2017-02,San Miguel,22889.0,Medical
2017-02,San Miguel,394742.0,Recreational
2017-02,Sedgwick,,Medical
2017-02,Sedgwick,,Recreational
2017-02,Summit,138716.0,Medical
2017-02,Summit,2403241.0,Recreational
2017-02,Teller,,Medical
2017-02,Weld,270319.0,Medical
2017-02,Weld,2440896.0,Recreational
2017-03,Adams,913402.0,Medical
2017-03,Adams,5044686.0,Recreational
2017-03,Alamosa,,Medical
2017-03,Arapahoe,1334138.0,Medical
2017-03,Arapahoe,10106784.0,Recreational
2017-03,Archuleta,,Medical
2017-03,Archuleta,605222.0,Recreational
2017-03,Boulder,1997004.0,Medical
2017-03,Boulder,6322530.0,Recreational
2017-03,Chaffee,,Medical
2017-03,Chaffee,423717.0,Recreational
2017-03,Clear Creek,64572.0,Medical
2017-03,Clear Creek,640228.0,Recreational
2017-03,Conejos,401292.0,Recreational
2017-03,Costilla,,Medical
2017-03,Costilla,295783.0,Recreational
2017-03,Denver,17960587.0,Medical
2017-03,Denver,30626743.0,Recreational
2017-03,Eagle,163530.0,Medical
2017-03,Eagle,1472005.0,Recreational
2017-03,El Paso,9287927.0,Medical
2017-03,El Paso,,Recreational
2017-03,Fremont,182868.0,Medical
2017-03,Garfield,336144.0,Medical
2017-03,Garfield,1854980.0,Recreational
2017-03,Gilpin,,Medical
2017-03,Gilpin,216220.0,Recreational
2017-03,Grand,,Medical
2017-03,Grand,452276.0,Recreational
2017-03,Gunnison,,Medical
2017-03,Gunnison,617409.0,Recreational
2017-03,Huerfano,,Recreational
2017-03,Jefferson,1607995.0,Medical
2017-03,Jefferson,4831958.0,Recreational
2017-03,La Plata,338875.0,Medical
2017-03,La Plata,2125562.0,Recreational
2017-03,Lake,,Recreational
2017-03,Larimer,1197682.0,Medical
2017-03,Larimer,4573556.0,Recreational
2017-03,Las Animas,35131.0,Medical
2017-03,Las Animas,3349342.0,Recreational
2017-03,Mesa,,Medical
2017-03,Mesa,,Recreational
2017-03,Moffat,,Medical
2017-03,Montezuma,63516.0,Medical
2017-03,Montezuma,1684919.0,Recreational
2017-03,Montrose,,Medical
2017-03,Morgan,,Medical
2017-03,Morgan,,Recreational
2017-03,Otero,,Medical
2017-03,Ouray,,Medical
2017-03,Ouray,,Recreational
2017-03,Park,,Medical
2017-03,Park,356540.0,Recreational
2017-03,Pitkin,74384.0,Medical
2017-03,Pitkin,1277247.0,Recreational
2017-03,Pueblo,676620.0,Medical
2017-03,Pueblo,3341395.0,Recreational
2017-03,Routt,,Medical
2017-03,Routt,1010851.0,Recreational
2017-03,Saguache,,Recreational
2017-03,San Juan,,Recreational
2017-03,San Miguel,27209.0,Medical
2017-03,San Miguel,477587.0,Recreational
2017-03,Sedgwick,,Medical
2017-03,Sedgwick,,Recreational
2017-03,Summit,158399.0,Medical
2017-03,Summit,2854198.0,Recreational
2017-03,Teller,,Medical
2017-03,Weld,297470.0,Medical
2017-03,Weld,2751277.0,Recreational
2017-04,Adams,1170547.0,Medical
2017-04,Adams,4969567.0,Recreational
2017-04,Alamosa,,Medical
2017-04,Arapahoe,1171574.0,Medical
2017-04,Arapahoe,9966130.0,Recreational
2017-04,Archuleta,,Medical
2017-04,Archuleta,409149.0,Recreational
2017-04,Boulder,2002527.0,Medical
2017-04,Boulder,5899546.0,Recreational
2017-04,Chaffee,,Medical
2017-04,Chaffee,356366.0,Recreational
2017-04,Clear Creek,53972.0,Medical
2017-04,Clear Creek,478629.0,Recreational
2017-04,Conejos,404901.0,Recreational
2017-04,Costilla,,Medical
2017-04,Costilla,256910.0,Recreational
2017-04,Denver,19101844.0,Medical
2017-04,Denver,30186897.0,Recreational
2017-04,Eagle,160790.0,Medical
2017-04,Eagle,938098.0,Recreational
2017-04,El Paso,8978250.0,Medical
2017-04,El Paso,,Recreational
2017-04,Fremont,178131.0,Medical
2017-04,Garfield,307340.0,Medical
2017-04,Garfield,1809692.0,Recreational
2017-04,Gilpin,,Medical
2017-04,Gilpin,191824.0,Recreational
2017-04,Grand,,Medical
2017-04,Grand,265989.0,Recreational
2017-04,Gunnison,,Medical
2017-04,Gunnison,432842.0,Recreational
2017-04,Huerfano,,Recreational
2017-04,Jefferson,1408453.0,Medical
2017-04,Jefferson,4695857.0,Recreational
2017-04,La Plata,347940.0,Medical
2017-04,La Plata,1867263.0,Recreational
2017-04,Lake,196156.0,Recreational
2017-04,Larimer,1235650.0,Medical
2017-04,Larimer,4578590.0,Recreational
2017-04,Las Animas,30610.0,Medical
2017-04,Las Animas,2875977.0,Recreational
2017-04,Mesa,,Medical
2017-04,Mesa,,Recreational
2017-04,Moffat,,Medical
2017-04,Montezuma,72479.0,Medical
2017-04,Montezuma,1683864.0,Recreational
2017-04,Montrose,,Medical
2017-04,Morgan,,Medical
2017-04,Morgan,,Recreational
2017-04,Otero,,Medical
2017-04,Ouray,,Medical
2017-04,Ouray,,Recreational
2017-04,Park,,Medical
2017-04,Park,301838.0,Recreational
2017-04,Pitkin,,Medical
2017-04,Pitkin,625875.0,Recreational
2017-04,Pueblo,583583.0,Medical
2017-04,Pueblo,3094658.0,Recreational
2017-04,Routt,,Medical
2017-04,Routt,689882.0,Recreational
2017-04,Saguache,,Recreational
2017-04,San Juan,,Recreational
2017-04,San Miguel,18710.0,Medical
2017-04,San Miguel,161211.0,Recreational
2017-04,Sedgwick,,Medical
2017-04,Sedgwick,,Recreational
2017-04,Summit,141152.0,Medical
2017-04,Summit,1630117.0,Recreational
2017-04,Teller,,Medical
2017-04,Weld,293539.0,Medical
2017-04,Weld,2626833.0,Recreational
2017-05,Adams,1075187.0,Medical
2017-05,Adams,5013781.0,Recreational
2017-05,Alamosa,,Medical
2017-05,Arapahoe,1171273.0,Medical
2017-05,Arapahoe,9370054.0,Recreational
2017-05,Archuleta,,Medical
2017-05,Archuleta,,Recreational
2017-05,Boulder,1906922.0,Medical
2017-05,Boulder,6368428.0,Recreational
2017-05,Chaffee,,Medical
2017-05,Chaffee,433627.0,Recreational
2017-05,Clear Creek,55309.0,Medical
2017-05,Clear Creek,460991.0,Recreational
2017-05,Conejos,444090.0,Recreational
2017-05,Costilla,,Medical
2017-05,Costilla,332894.0,Recreational
2017-05,Denver,18140806.0,Medical
2017-05,Denver,30503582.0,Recreational
2017-05,Eagle,124904.0,Medical
2017-05,Eagle,689235.0,Recreational
2017-05,El Paso,8925573.0,Medical
2017-05,El Paso,,Recreational
2017-05,Fremont,,Medical
2017-05,Garfield,321107.0,Medical
2017-05,Garfield,1911323.0,Recreational
2017-05,Gilpin,,Medical
2017-05,Gilpin,196823.0,Recreational
2017-05,Grand,,Medical
2017-05,Grand,218635.0,Recreational
2017-05,Gunnison,,Medical
2017-05,Gunnison,444435.0,Recreational
2017-05,Huerfano,,Recreational
2017-05,Jefferson,1274422.0,Medical
2017-05,Jefferson,4370646.0,Recreational
2017-05,La Plata,313285.0,Medical
2017-05,La Plata,1980269.0,Recreational
2017-05,Lake,197459.0,Recreational
2017-05,Larimer,1167689.0,Medical
2017-05,Larimer,4562024.0,Recreational
2017-05,Las Animas,,Medical
2017-05,Las Animas,3471581.0,Recreational
2017-05,Mesa,,Medical
2017-05,Mesa,,Recreational
2017-05,Moffat,,Medical
2017-05,Montezuma,70134.0,Medical
2017-05,Montezuma,1766079.0,Recreational
2017-05,Montrose,,Medical
2017-05,Morgan,,Medical
2017-05,Morgan,841413.0,Recreational
2017-05,Otero,,Medical
2017-05,Ouray,,Medical
2017-05,Ouray,465454.0,Recreational
2017-05,Park,,Medical
2017-05,Park,314186.0,Recreational
2017-05,Pitkin,59097.0,Medical
2017-05,Pitkin,485392.0,Recreational
2017-05,Pueblo,599384.0,Medical
2017-05,Pueblo,3276386.0,Recreational
2017-05,Routt,,Medical
2017-05,Routt,634839.0,Recreational
2017-05,Saguache,,Recreational
2017-05,San Juan,,Recreational
2017-05,San Miguel,13661.0,Medical
2017-05,San Miguel,189132.0,Recreational
2017-05,Sedgwick,,Medical
2017-05,Sedgwick,,Recreational
2017-05,Summit,101828.0,Medical
2017-05,Summit,1140913.0,Recreational
2017-05,Teller,,Medical
2017-05,Weld,290867.0,Medical
2017-05,Weld,2587473.0,Recreational
2017-06,Adams,1091425.0,Medical
2017-06,Adams,5137782.0,Recreational
2017-06,Alamosa,,Medical
2017-06,Arapahoe,1033427.0,Medical
2017-06,Arapahoe,9314356.0,Recreational
2017-06,Archuleta,,Medical
2017-06,Archuleta,691943.0,Recreational
2017-06,Boulder,1846713.0,Medical
2017-06,Boulder,6880933.0,Recreational
2017-06,Chaffee,,Medical
2017-06,Chaffee,559238.0,Recreational
2017-06,Clear Creek,57869.0,Medical
2017-06,Clear Creek,581672.0,Recreational
2017-06,Conejos,510132.0,Recreational
2017-06,Costilla,,Medical
2017-06,Costilla,403056.0,Recreational
2017-06,Denver,17634832.0,Medical
2017-06,Denver,31586804.0,Recreational
2017-06,Eagle,129118.0,Medical
2017-06,Eagle,916059.0,Recreational
2017-06,El Paso,9117656.0,Medical
2017-06,El Paso,,Recreational
2017-06,Fremont,179179.0,Medical
2017-06,Garfield,292213.0,Medical
2017-06,Garfield,2042113.0,Recreational
2017-06,Gilpin,,Medical
2017-06,Gilpin,256404.0,Recreational
2017-06,Grand,,Medical
2017-06,Grand,330529.0,Recreational
2017-06,Gunnison,,Medical
2017-06,Gunnison,522302.0,Recreational
2017-06,Huerfano,,Recreational
2017-06,Jefferson,1252570.0,Medical
2017-06,Jefferson,4405653.0,Recreational
2017-06,La Plata,294220.0,Medical
2017-06,La Plata,2206045.0,Recreational
2017-06,Lake,248265.0,Recreational
2017-06,Larimer,1134167.0,Medical
2017-06,Larimer,4929421.0,Recreational
2017-06,Las Animas,32972.0,Medical
2017-06,Las Animas,3836814.0,Recreational
2017-06,Mesa,,Medical
2017-06,Mesa,,Recreational
2017-06,Moffat,,Medical
2017-06,Montezuma,81402.0,Medical
2017-06,Montezuma,1863923.0,Recreational
2017-06,Montrose,,Medical
2017-06,Morgan,,Medical
2017-06,Morgan,860998.0,Recreational
2017-06,Otero,,Medical
2017-06,Ouray,,Medical
2017-06,Ouray,583159.0,Recreational
2017-06,Park,,Medical
2017-06,Park,375371.0,Recreational
2017-06,Pitkin,69389.0,Medical
2017-06,Pitkin,880604.0,Recreational
2017-06,Pueblo,707393.0,Medical
2017-06,Pueblo,3465138.0,Recreational
2017-06,Routt,,Medical
2017-06,Routt,796881.0,Recreational
2017-06,Saguache,,Recreational
2017-06,San Juan,,Recreational
2017-06,San Miguel,24094.0,Medical
2017-06,San Miguel,397687.0,Recreational
2017-06,Sedgwick,,Medical
2017-06,Sedgwick,,Recreational
2017-06,Summit,104603.0,Medical
2017-06,Summit,1503046.0,Recreational
2017-06,Teller,,Medical
2017-06,Weld,301813.0,Medical
2017-06,Weld,2545979.0,Recreational
2017-07,Adams,971747.0,Medical
2017-07,Adams,5462382.0,Recreational
2017-07,Alamosa,,Medical
2017-07,Arapahoe,953749.0,Medical
2017-07,Arapahoe,9672770.0,Recreational
2017-07,Archuleta,,Medical
2017-07,Archuleta,884084.0,Recreational
2017-07,Boulder,1851637.0,Medical
2017-07,Boulder,7070534.0,Recreational
2017-07,Chaffee,,Medical
2017-07,Chaffee,662413.0,Recreational
2017-07,Clear Creek,34954.0,Medical
2017-07,Clear Creek,678322.0,Recreational
2017-07,Conejos,586118.0,Recreational
2017-07,Costilla,,Medical
2017-07,Costilla,453934.0,Recreational
2017-07,Denver,17274275.0,Medical
2017-07,Denver,34007419.0,Recreational
2017-07,Eagle,142382.0,Medical
2017-07,Eagle,1159081.0,Recreational
2017-07,El Paso,8717083.0,Medical
2017-07,El Paso,,Recreational
2017-07,Fremont,184871.0,Medical
2017-07,Garfield,307082.0,Medical
2017-07,Garfield,2128843.0,Recreational
2017-07,Gilpin,,Medical
2017-07,Gilpin,271414.0,Recreational
2017-07,Grand,,Medical
2017-07,Grand,455029.0,Recreational
2017-07,Gunnison,,Medical
2017-07,Gunnison,892740.0,Recreational
